"rep","n","method","R2","RMSE"
51,10,"enet",0.0770701834865218,2.04151515760856
51,20,"enet",-0.0769698138296169,3.69324252203668
51,50,"enet",-0.0639228083838432,4.12314111088549
51,100,"enet",-0.0489730146879706,4.45588757337163
51,250,"enet",-0.21470303594397,4.73942559079787
51,500,"enet",0.377309907548289,3.56910545984715
51,1000,"enet",0.571428169142722,2.83916163316544
52,10,"enet",-2.15964830738479,8.74531373718127
52,20,"enet",-1.96545981276575,3.85011228887615
52,50,"enet",-8.80573479766777e-05,5.31885424852838
52,100,"enet",0.131356967622837,4.09086753128408
52,250,"enet",0.368730665199002,4.20051514335936
52,500,"enet",0.431212233861692,3.55542671947503
52,1000,"enet",0.523033748148527,2.94237399942976
53,10,"enet",-8.00596794695719,4.63903885770128
53,20,"enet",0.803304606205049,1.27825381035343
53,50,"enet",-0.00965507169537183,7.2662958796947
53,100,"enet",-0.0580907294415107,4.67611078218327
53,250,"enet",0.390381417870028,3.85034270196912
53,500,"enet",0.262686636188543,3.62746639662515
53,1000,"enet",0.570707705734077,2.88609359234753
54,10,"enet",-9.5542866006987,6.76794398979669
54,20,"enet",0.325401659479965,2.68566780006339
54,50,"enet",-0.427140545163818,6.15995131457176
54,100,"enet",-0.0241274826893356,5.05293088097356
54,250,"enet",0.13769759307784,4.07778569149039
54,500,"enet",0.319275075741241,3.19013125467892
54,1000,"enet",0.558820578144793,2.90581289503194
55,10,"enet",0.464329825245514,4.07340072006245
55,20,"enet",-0.4729945024262,6.21074466557382
55,50,"enet",-0.501356277510024,5.34614847844563
55,100,"enet",-0.0612565695757845,4.08697322197536
55,250,"enet",0.0853819969995402,4.03547283198954
55,500,"enet",0.385619955868828,3.68738727023903
55,1000,"enet",0.511201219894989,3.10117900117235
56,10,"enet",-3.08166310682598,2.09812469432967
56,20,"enet",-0.24437133659534,4.30364752263408
56,50,"enet",-0.0730200015265394,2.89065718255
56,100,"enet",-0.0001200848394729,5.28207582488836
56,250,"enet",0.0547493077698633,3.79783845599483
56,500,"enet",0.402825541061536,3.37396308388372
56,1000,"enet",0.555476174764366,2.91678452593571
57,10,"enet",-0.493828744335285,3.28946999021187
57,20,"enet",0.0232651543110047,4.82272970199216
57,50,"enet",-0.143625631384049,4.74449029398982
57,100,"enet",-0.165770395583769,4.487704066874
57,250,"enet",0.324788043937207,3.34070333200969
57,500,"enet",0.163947317507382,3.83977024519032
57,1000,"enet",0.429627680547546,3.04940369472489
58,10,"enet",0.0725017208790244,4.93719331315908
58,20,"enet",-0.0500949578038148,5.42860530326901
58,50,"enet",-2.75020159825979,3.74754800523878
58,100,"enet",0.119567307342008,4.24113133376598
58,250,"enet",-0.096774448082239,3.93939505392231
58,500,"enet",0.290725285640069,3.82596890499194
58,1000,"enet",0.605189080376404,2.96281365364368
59,10,"enet",-0.0131663243603606,8.02116249866101
59,20,"enet",0.23122725496615,3.69767836611686
59,50,"enet",-0.383974529691029,5.14724394327781
59,100,"enet",0.0978988169192128,4.40809113213082
59,250,"enet",0.0683780683732029,4.24700908455768
59,500,"enet",0.40053208019422,3.43638163655319
59,1000,"enet",0.544260125186368,2.82970887672749
60,10,"enet",-0.991248032986013,2.17338564167168
60,20,"enet",-0.443559826724467,4.20810257410742
60,50,"enet",0.129648627562152,5.09889296141907
60,100,"enet",-0.161422277067533,4.21321434444282
60,250,"enet",0.215988008040296,4.50624986205903
60,500,"enet",0.317920838737454,3.37947134584898
60,1000,"enet",0.580227889183877,2.9388517548088
61,10,"enet",-3.130983385593,2.05543945054719
61,20,"enet",-1.67195979963839,2.3173594978502
61,50,"enet",-0.0258875657181237,5.25577380211111
61,100,"enet",-0.035570100846962,5.11753930436514
61,250,"enet",0.0554224319021599,4.5809671428519
61,500,"enet",0.387814359483738,3.44990095320722
61,1000,"enet",0.561738310047281,3.12991529595131
62,10,"enet",-0.802642253857777,4.73042518930793
62,20,"enet",-0.170024832892136,3.53503256678534
62,50,"enet",0.350421908811445,3.00367752923373
62,100,"enet",0.079170834035147,4.31698427836116
62,250,"enet",-0.328724867152072,4.13766603937888
62,500,"enet",0.241260078828458,3.5850823610087
62,1000,"enet",0.458456103317881,3.2909059128086
63,10,"enet",-5.35802308178369,3.31547921963247
63,20,"enet",0.0155473966581005,3.0785479173006
63,50,"enet",-0.37481175136518,4.21305699494085
63,100,"enet",-0.204075468930655,3.51102341910207
63,250,"enet",0.118074338526436,4.29834498952313
63,500,"enet",0.30311981729817,3.58920903144467
63,1000,"enet",0.517506113320105,2.89633357100192
64,10,"enet",-4.84974758135646,4.35264522788473
64,20,"enet",-0.245339460223885,5.12526621389118
64,50,"enet",-0.638778363645425,5.60639591253117
