"rep","n","method","R2","RMSE"
53,250,"adalasso",0.378454120513236,3.88782656966068
53,500,"adalasso",0.148201015719098,3.89893418413095
53,1000,"adalasso",0.566611929263819,2.89982867824996
54,10,"adalasso",-9.5542866006987,6.76794398979669
54,20,"adalasso",-0.432281458190255,3.91330630671162
54,50,"adalasso",-0.864240508974389,7.04036017734673
54,100,"adalasso",-0.10580737248327,5.25056558652027
54,250,"adalasso",-0.0291284630139335,4.45481212852388
54,500,"adalasso",0.25443026895892,3.33861899453791
54,1000,"adalasso",0.53904102264058,2.97023739695958
55,10,"adalasso",-0.127538940560391,5.90981896652048
55,20,"adalasso",-1.54387542183151,8.1618955313789
55,50,"adalasso",-0.802036455156803,5.85707682302724
55,100,"adalasso",-0.657164787234886,5.10710097506614
55,250,"adalasso",0.132229103291994,3.93076513570764
55,500,"adalasso",0.337857311762098,3.82803584260478
55,1000,"adalasso",0.484113323858539,3.18594983783674
56,10,"adalasso",-3.08166310682598,2.09812469432967
56,20,"adalasso",-0.579515662469938,4.84868157083596
56,50,"adalasso",-0.0967001227167283,2.92237959531153
56,100,"adalasso",-0.381846286453779,6.20881078221075
56,250,"adalasso",-0.446884448214678,4.69872372345693
56,500,"adalasso",0.278534532923959,3.70849321103253
56,1000,"adalasso",0.548168009151483,2.94066338635333
57,10,"adalasso",-0.113364820698652,2.83984260255491
57,20,"adalasso",-0.00612210851036887,4.89474337344215
57,50,"adalasso",-0.324788276565627,5.10647088945833
57,100,"adalasso",-0.608529661188852,5.27147603078912
57,250,"adalasso",0.189544848326686,3.66001058956426
57,500,"adalasso",0.0514279018997046,4.09000265104713
57,1000,"adalasso",0.409674234030947,3.1022841318125
58,10,"adalasso",-0.176448746903688,5.56045181445205
58,20,"adalasso",-0.517376874164547,6.5256039242804
58,50,"adalasso",-2.57485223276056,3.65888656059202
58,100,"adalasso",-0.0231574061452484,4.57198573978606
58,250,"adalasso",-0.443431653222356,4.51927725320621
58,500,"adalasso",0.240043176594673,3.96030520573039
58,1000,"adalasso",0.601361383797937,2.97714126767861
59,10,"adalasso",-0.231673254855264,8.84391779413512
59,20,"adalasso",0.227982240998588,3.70547415662716
59,50,"adalasso",-0.798425581198555,5.86755187917829
59,100,"adalasso",-0.153815641884271,4.98529829487376
59,250,"adalasso",-0.252180826521211,4.92375985216776
59,500,"adalasso",0.323672310242641,3.65003475918629
59,1000,"adalasso",0.545300132094852,2.82647830835973
60,10,"adalasso",-0.963655466292269,2.15827489538279
60,20,"adalasso",-0.443559826724467,4.20810257410742
60,50,"adalasso",0.00407096421273545,5.45434724015732
60,100,"adalasso",-0.266739337530225,4.4000955438455
60,250,"adalasso",0.109964477469918,4.80128610627674
60,500,"adalasso",0.322170862489502,3.36892617900687
60,1000,"adalasso",0.573151078726653,2.96352082162923
61,10,"adalasso",-46.749317187,6.9881391858583
61,20,"adalasso",-2.28187859692005,2.56826425985855
61,50,"adalasso",0.369540478461585,4.12017238368173
61,100,"adalasso",-0.174291721310867,5.4495348590576
61,250,"adalasso",-0.114331811278654,4.97560192625476
61,500,"adalasso",0.340335475086734,3.5811838896352
61,1000,"adalasso",0.540997555473887,3.20312088562452
62,10,"adalasso",-3.25066185869081,7.26396401891072
62,20,"adalasso",-0.14371300680242,3.49505817931244
62,50,"adalasso",0.125981457803793,3.48415882723883
62,100,"adalasso",-0.0526912224682599,4.61574103290382
62,250,"adalasso",-0.654525490235769,4.61715691719131
62,500,"adalasso",0.237810158160189,3.59322363705009
62,1000,"adalasso",0.464047112974564,3.27387384615065
63,10,"adalasso",-7.4904893982379,3.83134819012714
63,20,"adalasso",0.608148170134877,1.94226932581463
63,50,"adalasso",-0.302040671590946,4.1000390373583
63,100,"adalasso",-0.560964832086387,3.99763769370395
63,250,"adalasso",0.146518133776813,4.22846196831517
63,500,"adalasso",0.222909068532645,3.79014316618207
63,1000,"adalasso",0.492537870051315,2.970328550069
64,10,"adalasso",-9.42679248631022,5.81112305887677
64,20,"adalasso",-0.501371881612226,5.62751540362492
64,50,"adalasso",-0.592441191239585,5.5265659152849
64,100,"adalasso",0.0111570273542041,4.61397540492074
64,250,"adalasso",0.173746061111945,4.05202630188801
64,500,"adalasso",0.415179373961515,3.8265551034038
64,1000,"adalasso",0.502362619927373,3.04862913062505
65,10,"adalasso",-10.9472093995098,7.45540017676871
65,20,"adalasso",-8.7080604572238,5.57109280141798
65,50,"adalasso",-0.104198522733029,4.1772155328207
65,100,"adalasso",-0.205146304425234,4.85246920887943
65,250,"adalasso",-0.121509377267224,3.91672894615533
65,500,"adalasso",0.27891434215397,3.80071692760432
65,1000,"adalasso",0.538054408391301,2.90403742513935
66,10,"adalasso",-2.17038182818012,5.80020754787126
66,20,"adalasso",-0.749292869179691,3.78732221488546
66,50,"adalasso",-0.473561216447858,6.56170077760986
66,100,"adalasso",-0.605808345776061,5.06803512158595
66,250,"adalasso",0.316484011063091,4.07090818027939
66,500,"adalasso",0.319025375829872,3.91165607730177
66,1000,"adalasso",0.565432461488369,2.89709429495933
67,10,"adalasso",-2.21704446152765,2.35012234086607
67,20,"adalasso",0.402956595709849,3.41042109571359
67,50,"adalasso",0.202305151130914,4.17138566823893
67,100,"adalasso",-0.0746560623188874,4.42900341582691
67,250,"adalasso",0.0239940481838027,4.05906103093457
67,500,"adalasso",0.212956498596166,3.58119369507646
67,1000,"adalasso",0.520980528361748,2.90904082243009
68,10,"adalasso",-47.3838875980177,6.2053339195739
68,20,"adalasso",-0.729842076700768,5.06204552444226
68,50,"adalasso",-0.82828150888274,4.85579443467452
68,100,"adalasso",-0.412387652358327,4.60417168538866
68,250,"adalasso",-0.179179130286748,5.02567161056954
68,500,"adalasso",0.25327306172404,3.75944668662746
68,1000,"adalasso",0.513546630776418,2.96853886638272
69,10,"adalasso",-5.73559126401735,8.23192598801221
69,20,"adalasso",-1.34380026501052,4.85779086479584
69,50,"adalasso",-0.80656722817963,3.73335279044699
69,100,"adalasso",0.0403082142899855,4.52080571376479
69,250,"adalasso",0.147312719699155,3.98057778448973
69,500,"adalasso",0.251940613480591,3.48057822011671
69,1000,"adalasso",0.552169248108499,2.96876401984157
70,10,"adalasso",-412.031812329256,5.15232902568806
70,20,"adalasso",-0.156164203622184,2.11126088988399
70,50,"adalasso",0.207766419122553,4.90530884579943
70,100,"adalasso",-0.289245021519749,5.67137093992595
70,250,"adalasso",-0.124453763940739,4.50210167331778
70,500,"adalasso",0.114961950203768,3.88832084492063
70,1000,"adalasso",0.391704737880525,3.34951627038053
71,10,"adalasso",-7.22943965037487,3.98038535770533
71,20,"adalasso",-0.933849234884364,3.60109711134491
71,50,"adalasso",-0.391745431848198,6.28750225749644
71,100,"adalasso",-0.287401713828875,4.81378709844184
71,250,"adalasso",-0.0236957355482881,4.66169656869039
71,500,"adalasso",0.279311900968282,3.76736199831493
71,1000,"adalasso",0.520864127063995,3.1861222748493
72,10,"adalasso",0.346155483020788,1.41906933559153
72,20,"adalasso",-0.212076684774353,3.37367857285391
72,50,"adalasso",-0.804809736718185,5.07183204821537
72,100,"adalasso",-0.524405366622527,5.08193382656085
72,250,"adalasso",0.209284956911376,4.14188442978356
72,500,"adalasso",0.36210782091004,3.75730236540469
72,1000,"adalasso",0.477528881380847,3.26829890205064
73,10,"adalasso",-0.330892062277968,5.16744593847701
73,20,"adalasso",-0.934489711997163,4.38375804523851
73,50,"adalasso",-0.565432590652065,5.53860399420306
73,100,"adalasso",-0.320033975809078,4.39812899834287
73,250,"adalasso",0.156706000745672,4.16829917782778
73,500,"adalasso",0.432001989473611,3.30927846160545
73,1000,"adalasso",0.516873520199518,3.03002664202505
74,10,"adalasso",0.218867465973993,1.41534670635529
74,20,"adalasso",-0.0193704731791189,2.14357194084968
74,50,"adalasso",-0.227517808588955,2.6494366140102
74,100,"adalasso",-0.504609368866009,4.68415273652671
74,250,"adalasso",0.27553595501229,3.95249273483493
74,500,"adalasso",0.404567286187132,3.46781604612032
74,1000,"adalasso",0.646631495094252,2.75986088114641
75,10,"adalasso",-0.488641382796207,6.06773274280289
